3
90 180
30 90
2 30
 0.065018 -0.032924 0.010519 0.187554 -0.065556 0.003805 -0.026468 -0.112936 -0.065456 0.002092 -0.070245 -0.157018 0.036365 -0.084471 0.001261 0.125618 0.009137 0.069108 -0.075684 -0.003396 -0.106365 -0.077008 -0.061706 -0.180130 0.036241 -0.032932 0.095867 0.185682 0.101424 -0.114370 0.078450 0.066608 0.023941 0.035948 -0.055172 -0.112805 -0.020318 -0.001157 0.020363 0.004342 0.033016 -0.016457 0.019038 -0.089578 -0.032992 0.077465 0.000992 0.005485 -0.114392 -0.007729 0.153739 0.016492 -0.021133 -0.186434 -0.037368 0.079775 0.029238 -0.018009 -0.193982 0.046115 -0.060160 0.128956 0.015961 0.056272 -0.084632 0.036051 0.117827 0.118042 0.029958 0.005423 -0.165855 -0.105908 0.030915 0.041927 0.122679 0.041674 0.000589 0.053178 -0.103394 -0.117651 0.088324 0.100779 0.058697 -0.127017 -0.110363 0.028652 -0.048101 0.129906 -0.037624 -0.007400 0.071661 0.110003 -0.116434 0.063724 0.022959 0.055907 -0.102255 0.049257 0.073433 0.176840 0.008318 -0.054375 0.096586 0.125310 0.066919 0.188438 -0.008662 -0.110824 -0.145076 0.103596 0.098461 0.218138 -0.023330 0.090533 -0.078043 -0.126732 0.065020 -0.029403 0.015641 -0.067553 0.117336 0.043118 0.131895 0.094930 0.003421 -0.093436 -0.126695 0.052479 -0.115102 0.185657 -0.144626 0.022969 0.020770 -0.053588 -0.085099 0.114018 0.024432 0.081716 -0.069356 -0.118528 -0.045984 0.078754 0.087088 -0.173429 -0.121960 -0.102555 0.114558 -0.032879 0.046106 -0.135172 -0.003891 -0.035253 -0.075454 0.063409 -0.145412 0.084916 -0.016947 -0.076885 -0.056182 0.007674 -0.006165 -0.111102 -0.060997 0.124792 -0.048905 0.183013 -0.015784 -0.166110 0.058425 0.010212 -0.014743 0.126840 -0.122814 -0.060648 -0.074723 -0.029016 -0.093917 0.216716 -0.144854 -0.072110
 0.017624 -0.059694 -0.044338 -0.084501 0.001819 0.081232 -0.086695 0.052664 0.138831 -0.017798 0.032826 -0.043384 -0.064105 0.036051 -0.054301 -0.131650 -0.037690 -0.049884 0.082064 0.068453 -0.062954 -0.003730 -0.036307 0.030158 -0.002159 0.007527 -0.113471 -0.109757 -0.112571 0.005189 -0.077736 0.010625 -0.049115 0.115687 0.001393 0.016523 -0.055603 -0.156094 0.127440 -0.066591 -0.039115 -0.063267 0.062097 0.038692 -0.081750 0.142554 -0.005776 0.109272 0.003804 -0.094466 0.115051 0.135546 0.016591 0.083889 0.004870 0.013821 0.157457 0.147144 0.109474 0.000246 0.024123 -0.026648 -0.010245 0.140530 -0.061067 -0.014528 0.154816 0.011330 -0.054339 0.080984 -0.085831 -0.094725 0.074719 -0.012274 0.046989 -0.112750 0.017769 0.030024 0.024714 -0.165186 -0.050380 0.025659 0.098583 -0.104360 -0.063160 -0.012781 0.059365 -0.094186 -0.098280 -0.066312 0.032460 -0.019972 0.086362 0.035750 -0.119105 0.038986 -0.086929 -0.068537 0.011929 0.021552 -0.038400 -0.001467 -0.128565 -0.155494 -0.019478 0.019166 -0.124025 0.115034 0.090653 -0.123372 -0.009424 -0.109693 -0.019297 0.057656 0.030526 -0.137849 0.089113 0.005583 -0.163343 0.126974 -0.043766 -0.033564 0.161847 0.144077 -0.140871 -0.009387 0.074352 -0.148139 -0.107335 -0.023163 -0.034960 -0.129689 0.109196 0.039082 -0.023425 -0.124427 -0.162501 -0.023806 0.137335 0.026238 0.120560 0.050023 -0.155207 -0.106637 -0.013594 -0.015488 0.099972 0.100258 0.100036 -0.096757 0.049317 -0.113629 0.028693 0.118361 -0.095055 0.028727 -0.088823 0.038737 0.064187 -0.126618 0.075141 -0.144467 0.160264 0.060675 0.110434 0.048651 -0.022122 -0.019068 -0.050972 0.002696 -0.053550 0.067743 -0.134744 0.081938 0.064130 0.075085 0.114002 -0.033354 -0.068828 -0.043000
 0.131642 -0.026964 -0.067725 0.029020 -0.099730 0.017462 0.031534 -0.032878 0.066935 -0.135286 0.098983 -0.153605 -0.053459 -0.091282 0.149063 0.055533 0.041481 0.025624 0.033117 -0.056741 0.074345 0.115293 -0.149911 -0.159479 -0.066640 -0.145132 0.000878 0.064085 -0.123876 0.101859 0.057743 -0.021817 0.026402 0.134700 0.002118 -0.127773 -0.036812 0.020193 0.127572 0.051665 -0.066906 0.022587 0.093914 -0.038019 0.062090 -0.052347 -0.158399 0.084467 0.079565 0.071424 0.113388 0.119763 -0.013975 0.014780 -0.117172 -0.088578 -0.104194 -0.096191 0.115630 0.051127 -0.060188 -0.034663 0.162853 0.062113 -0.126481 -0.106137 -0.131534 0.105941 0.051643 0.146693 0.054395 -0.036594 0.161612 -0.012360 0.067028 -0.107353 -0.027413 0.027137 -0.073995 -0.097100 0.133141 -0.062795 -0.005832 -0.019275 0.105903 -0.107770 -0.121123 -0.000500 -0.116582 0.058285 0.109260 -0.067962 0.001862 0.157667 0.096694 -0.073974 -0.000668 -0.098857 0.095993 -0.023631 -0.048039 -0.138365 0.057642 -0.128831 0.034165 0.097571 -0.102058 -0.037236 -0.014373 -0.079237 0.127175 0.117042 -0.117614 -0.128348 0.041913 -0.022736 -0.034151 -0.050207 -0.006981 -0.169793 -0.004550 0.114543 -0.053201 -0.019948 0.106124 -0.081416 0.094783 0.052938 -0.025387 -0.005852 -0.152746 -0.141410 -0.016594 -0.121908 -0.017398 -0.052705 0.098222 -0.105845 -0.118164 0.121938 -0.112329 0.151488 -0.005709 -0.029926 -0.095072 -0.075633 -0.052050 -0.087743 -0.012078 -0.014226 0.104550 -0.140287 0.152823 0.143501 -0.005620 -0.077978 0.015532 -0.073281 -0.090079 0.055052 -0.122847 0.061003 0.111240 -0.021957 0.098267 -0.000648 0.088717 0.011507 0.105712 -0.165350 0.067749 -0.061314 0.069451 -0.015783 0.086106 0.036967 0.031946 -0.126965 -0.022704 0.057710
 -0.071774 -0.108399 0.114620 0.007186 0.087274 -0.138068 0.034735 0.096041 0.148293 0.113763 -0.045984 0.087818 0.004294 0.057703 -0.029180 -0.029029 0.095039 0.006917 0.159033 0.057393 0.058325 0.105061 -0.137986 -0.119352 0.003721 -0.072889 0.071664 0.049515 0.059339 -0.024593 -0.040098 0.108336 0.111432 0.092448 -0.081031 0.031742 0.007830 -0.044667 -0.036598 0.099482 0.053269 0.076884 -0.051131 -0.140291 0.014438 0.138911 -0.097306 -0.179621 -0.126136 0.000004 -0.108251 -0.069411 -0.073335 0.065165 -0.014349 0.097197 0.122729 0.012414 -0.027186 -0.062141 0.057692 0.101809 0.074116 0.088758 -0.162313 -0.108545 -0.069437 -0.063212 -0.014535 0.169844 -0.083696 -0.162447 0.105876 -0.022722 0.014528 0.007506 -0.139608 -0.173067 0.141729 -0.090573 -0.059910 0.033401 0.113154 -0.149581 0.113065 0.134417 0.111147 0.173706 -0.044206 -0.063262 0.060834 0.038318 0.076206 0.074925 -0.013238 0.053715 -0.095263 -0.071197 0.002400 -0.053086 -0.174228 0.000054 -0.133499 -0.048700 -0.111099 -0.073077 -0.043628 0.014630 0.046858 -0.121823 0.059113 -0.100552 0.019131 -0.019536 -0.045172 -0.147758 0.143033 -0.020032 -0.056113 0.082568 0.134880 -0.085838 -0.010702 0.042785 -0.087420 0.065457 0.157798 -0.058698 0.011235 0.167707 -0.109978 -0.104867 0.010151 -0.040511 -0.018796 0.027095 -0.118368 -0.026365 0.004804 0.075258 0.079552 0.061418 -0.080985 -0.145886 0.092811 -0.142806 0.097796 0.036921 0.080712 -0.035971 -0.133749 0.070813 -0.026656 -0.066484 0.031754 0.026967 0.090074 0.092882 -0.091076 -0.023347 -0.029915 -0.109816 0.108658 0.035147 0.160503 0.112905 0.040939 0.091233 -0.023160 0.090721 0.028835 0.149384 -0.118897 -0.146939 0.053165 0.016112 -0.079564 0.188541 0.040952 0.017263
 0.081382 0.022443 0.080151 0.021921 0.030379 -0.133474 -0.014408 0.102161 0.107303 0.052262 0.123447 0.026701 0.075859 -0.046922 -0.072665 -0.036687 -0.123305 -0.067316 -0.013757 -0.034889 0.045181 -0.137514 0.014867 -0.018548 -0.045341 0.008847 -0.026149 0.139957 0.041798 0.095571 -0.027439 -0.130357 0.055209 -0.119745 0.038460 -0.022344 0.143715 -0.086986 -0.134751 -0.005928 0.143828 -0.001294 -0.085368 -0.110512 -0.113901 -0.125819 0.017072 -0.052858 -0.145107 0.110131 -0.056909 0.039053 0.066047 -0.054957 -0.103084 -0.065978 0.020530 0.094663 0.052383 -0.097291 0.090983 -0.017205 -0.034044 0.039403 -0.133935 -0.034104 -0.100683 -0.025586 0.135532 0.076442 -0.042066 0.030154 -0.132285 0.023853 -0.014722 -0.002279 0.081246 -0.064931 -0.136775 -0.057048 -0.060897 -0.102423 0.106039 0.031380 -0.138316 -0.000733 0.106370 0.034274 -0.017064 -0.076825 -0.096707 -0.143282 -0.013643 0.055044 0.029337 -0.076098 0.140380 -0.031242 0.024376 -0.052320 0.006149 -0.087608 -0.111812 -0.035604 0.073983 -0.003460 -0.007992 0.083416 -0.057995 -0.095026 -0.102788 -0.118869 -0.060235 -0.010377 0.063678 -0.136726 -0.076804 -0.069025 -0.038096 -0.137270 -0.015452 0.111755 0.118179 -0.013371 -0.026213 0.128892 0.002209 0.039550 0.052079 -0.092066 0.081445 -0.143070 0.064655 -0.061604 -0.023202 0.083274 0.043654 0.068370 -0.048670 0.056176 -0.073166 -0.144220 -0.130383 0.032470 -0.143053 0.035616 0.087124 -0.091699 -0.037078 -0.143289 -0.145762 -0.145443 0.058799 0.142065 -0.066081 -0.046022 -0.144340 0.068361 0.099870 0.015538 0.056876 0.076367 -0.141559 0.051730 -0.035872 -0.084247 0.036499 0.043484 0.146392 -0.030288 -0.036829 -0.050636 -0.124628 0.108121 -0.062762 -0.109300 0.027346 0.081009 -0.087375 0.140628
 0.010371 -0.012762 -0.142887 -0.047889 0.104758 0.013661 -0.103047 -0.018210 -0.144390 -0.137156 0.036942 -0.086396 -0.047692 -0.074494 0.099529 -0.141117 0.095895 0.058690 0.126354 -0.005155 -0.017261 0.058637 0.130042 -0.055949 -0.048305 -0.043917 -0.015269 -0.003817 -0.072203 -0.096521 0.139630 0.039060 0.110045 -0.063053 0.089305 -0.033969 0.145323 -0.109408 -0.021983 -0.080510 -0.134368 0.059227 -0.081690 0.026513 -0.083577 0.135755 -0.058061 -0.123678 -0.051563 0.015898 0.100902 0.101267 0.080262 0.010232 0.028869 0.042209 -0.121420 -0.100984 0.134899 0.144145 0.035708 -0.074920 0.021280 -0.089607 0.147426 0.036573 -0.037740 0.052169 0.062906 0.109602 -0.079265 0.098255 -0.035135 -0.063641 -0.029408 -0.076374 0.011964 -0.098313 0.074816 -0.073924 -0.098788 0.102945 -0.060316 0.131113 0.101821 0.090894 0.142173 -0.041027 -0.131973 -0.112703 -0.006401 0.144876 -0.131813 0.104318 0.008464 -0.035854 0.084092 -0.097027 -0.120766 0.058209 -0.147751 -0.095546 0.109356 0.035435 -0.009324 -0.046857 0.041644 0.046496 -0.010298 0.049853 -0.097995 -0.091067 0.042899 -0.113839 -0.144910 -0.061863 -0.057034 -0.006205 -0.117860 0.077009 0.050680 0.029428 -0.060610 -0.006642 -0.056046 0.092393 0.135535 0.112718 -0.030713 -0.086218 -0.101121 0.118732 -0.046326 0.157042 0.045133 -0.156502 -0.029286 -0.029036 -0.138727 0.065142 -0.085800 -0.047634 -0.143134 -0.056172 0.059920 -0.056577 -0.047817 0.051058 -0.117976 -0.113766 0.053563 0.151666 0.013646 0.114394 -0.108392 -0.062711 0.133794 0.048664 -0.131142 -0.084695 0.138635 0.112513 0.032215 0.021627 -0.071722 -0.123986 0.032464 0.034373 -0.041717 -0.108130 0.075529 0.117534 -0.133275 0.122898 -0.020435 -0.059592 -0.143563 -0.098062 -0.042902 -0.001167
 0.116566 0.053184 -0.086454 0.108803 0.081611 0.096388 0.134579 0.032870 -0.024967 -0.071739 -0.102290 -0.036336 -0.006120 0.103294 0.136505 -0.073389 -0.152838 -0.088977 -0.072489 -0.123236 -0.128128 0.079267 0.073830 -0.146896 0.136531 -0.121687 0.103206 0.105049 0.071799 0.107628 -0.015615 -0.156437 -0.046637 -0.045758 0.123496 0.006206 -0.074519 -0.001589 -0.001879 0.025875 0.020256 0.042984 -0.034431 -0.097178 0.051477 0.049156 -0.112466 -0.036774 0.063619 0.063132 0.000608 0.036296 -0.158804 -0.086117 0.063206 0.028051 0.120381 -0.035782 -0.120461 0.089952 -0.012018 -0.053565 0.137912 -0.063037 -0.061130 -0.062598 0.091029 -0.030137 0.064533 -0.147119 -0.128719 0.089040 0.101624 -0.011885 0.091856 -0.028457 0.035192 0.061589 0.077389 -0.038534 -0.101494 0.031572 0.100682 -0.145831 -0.026164 0.000883 -0.000637 0.028443 -0.095313 0.099310 -0.065756 0.012107 0.043739 0.041535 0.028356 0.049307 -0.044212 -0.099700 0.035093 0.067874 -0.000432 0.108894 -0.021408 0.071475 -0.053841 0.106353 -0.010747 0.063350 0.115528 -0.076905 0.147948 -0.029775 0.003759 -0.061067 -0.042398 -0.047266 -0.029854 0.026701 0.062938 -0.112960 0.005825 -0.028033 0.061917 0.135977 -0.100362 -0.085932 -0.111878 -0.081583 0.135911 -0.072090 -0.056465 0.002338 0.144209 -0.159993 0.069627 -0.073307 -0.038246 0.140713 0.021218 -0.104449 0.112261 -0.122844 -0.086641 -0.085704 -0.089814 -0.168812 0.151500 -0.086384 0.024304 0.029045 0.007267 -0.063491 0.005787 -0.049525 -0.056678 0.052747 0.164933 -0.110659 -0.024943 -0.111153 0.057375 -0.082721 -0.068551 0.103710 -0.015232 -0.035077 0.063021 0.076942 -0.027551 -0.106105 0.034272 -0.130949 0.138310 0.018924 -0.041291 0.090669 -0.092767 -0.084371 -0.046051 -0.009994
 -0.147243 0.081545 -0.048356 -0.155097 0.034831 0.084590 0.108124 -0.011746 0.116207 0.108257 0.044679 0.140801 -0.105619 -0.122240 0.000330 0.043923 0.001281 -0.120158 -0.108389 -0.096977 0.052117 0.109515 0.024129 -0.133928 -0.153836 0.094396 0.044684 -0.153604 0.149575 0.113155 0.082475 -0.019134 -0.083142 0.127872 -0.116534 0.053225 0.045541 -0.103030 -0.000720 0.103035 0.109124 -0.007622 -0.068314 0.022774 0.072011 -0.067624 0.091255 0.020314 0.061052 0.032181 0.090394 0.077325 0.119694 0.155761 0.063066 -0.020869 -0.079053 0.073209 0.032527 -0.076195 -0.148991 -0.027667 0.079584 -0.098273 -0.019692 -0.102132 -0.053552 -0.008117 0.127232 0.007745 0.063190 -0.135025 0.079485 -0.070351 0.036773 -0.120034 -0.087052 0.128988 0.026242 -0.105330 -0.148629 -0.132548 -0.047492 0.158691 -0.142035 0.122800 0.069208 -0.051350 -0.057807 -0.092947 0.056868 -0.070509 -0.080923 0.060479 -0.074435 -0.126877 0.063108 0.095901 -0.151134 0.006052 -0.119654 0.071454 0.074227 0.027782 0.049616 -0.122617 0.087199 0.068126 -0.127444 0.018244 -0.030929 -0.014950 0.114963 -0.132540 -0.056863 0.120579 0.089225 0.089547 -0.082594 -0.115416 0.001475 -0.077421 0.016561 -0.026146 0.111146 0.071349 -0.038262 0.013783 0.044433 -0.104946 0.141285 -0.001375 -0.132559 -0.134025 0.003988 -0.016775 -0.009616 0.147747 -0.072378 0.063347 0.105958 -0.042998 -0.113811 -0.040670 -0.052830 0.123865 -0.099428 -0.040063 0.031768 -0.097428 -0.036942 -0.079003 -0.093265 0.062197 0.076619 0.075305 0.046295 0.030343 -0.147377 0.082261 0.096267 0.079153 0.057931 -0.090856 0.128920 -0.018542 -0.047628 -0.098675 -0.003771 0.097084 -0.040341 -0.016667 -0.136278 0.147956 -0.045545 0.120249 -0.126801 0.054903 -0.111200 0.042547
 -0.127265 -0.081317 0.108683 -0.064084 -0.155367 -0.078695 -0.126408 0.069961 0.084829 0.102890 -0.096093 -0.068237 -0.138754 0.164722 -0.090616 -0.156287 -0.150266 0.129005 -0.127462 -0.047327 0.051645 -0.145810 -0.105033 -0.013385 -0.143384 0.026272 -0.107489 0.095137 0.021325 -0.081464 -0.056640 0.089575 0.033633 -0.020310 -0.132085 0.015541 -0.145922 0.095738 0.065721 -0.128114 -0.061000 0.080499 0.100539 -0.045625 0.093823 -0.054323 -0.034480 0.083632 -0.137018 0.158332 -0.039161 -0.135232 0.079318 0.065822 -0.080650 0.087209 0.007721 0.097461 -0.075678 0.038539 -0.139498 0.099104 0.031191 0.092650 -0.124044 -0.100114 0.054334 0.163169 0.089198 -0.149717 0.072781 0.006977 -0.021637 -0.070298 0.124487 0.026721 -0.064099 -0.037334 -0.114021 -0.019932 0.025266 0.012579 0.017139 -0.090402 0.062296 0.078734 -0.005348 -0.136835 0.047445 -0.128816 -0.077378 0.038406 0.027779 0.004376 0.020015 0.085674 0.078377 0.136314 0.067238 0.109934 -0.086421 0.129785 -0.068370 -0.075067 -0.068866 -0.021099 0.011531 0.136458 -0.018139 0.149667 0.107751 -0.029156 0.000865 0.023984 0.024526 -0.087055 -0.105008 -0.055815 -0.081340 0.147231 -0.120666 -0.073126 0.085967 -0.041082 -0.157403 -0.049666 -0.135244 0.111958 0.087599 0.110400 -0.097676 0.023729 -0.063458 0.131094 -0.053902 -0.050242 -0.030428 -0.107102 -0.003836 -0.120678 -0.050839 0.113083 -0.146050 -0.011676 -0.146740 -0.016137 0.128905 -0.075051 0.091794 -0.137573 0.126708 0.079522 0.097530 0.098503 -0.074370 -0.135298 0.049287 -0.112107 0.079617 0.088504 0.115453 0.008850 -0.124013 -0.050032 -0.113638 0.070219 0.097666 0.076595 0.116191 -0.031058 -0.132254 0.021600 -0.014871 -0.140678 0.101867 -0.017859 -0.072727 0.091046 0.083863 0.006594
 0.135082 -0.006358 0.067009 0.106735 0.018090 -0.120964 -0.054044 -0.025084 -0.016248 0.129255 -0.066143 0.013052 -0.058186 -0.004139 -0.022878 -0.152289 0.077087 0.035400 -0.015187 0.125413 0.034727 0.025426 -0.092724 0.053750 -0.035951 0.136471 -0.098829 -0.157627 0.068607 0.011047 0.082709 -0.013878 -0.138207 -0.065118 -0.066097 0.120670 -0.007432 0.140755 0.053754 0.049732 -0.016416 0.133953 0.064375 0.140061 0.003579 -0.138069 -0.088522 -0.027489 -0.047534 0.003888 0.009408 0.016185 -0.103298 -0.104779 0.018154 -0.118771 -0.031051 -0.007371 -0.150283 -0.095321 0.136342 0.048605 -0.030076 0.048782 0.030310 0.044827 -0.152538 -0.006350 0.014490 0.100676 0.086203 0.037405 0.016828 0.139354 -0.053003 -0.110057 0.110898 -0.103262 0.078929 -0.087187 0.077483 0.137556 -0.052488 0.077899 -0.041686 0.047507 -0.124636 0.093800 -0.086546 -0.064677 0.056773 0.023530 -0.061305 -0.121980 0.047552 -0.136375 -0.040730 -0.058932 -0.057672 0.123031 0.079804 -0.003648 0.046763 0.158987 -0.091242 -0.147312 -0.122335 -0.119036 0.109614 0.134687 0.011754 0.027627 -0.090936 -0.134657 -0.002512 -0.081448 -0.041471 -0.078137 -0.058313 0.066209 -0.048136 0.021949 -0.005161 -0.071256 -0.067001 0.034223 -0.118592 -0.093679 0.067908 0.033505 -0.103220 0.076053 0.092863 -0.041402 0.011877 0.014832 0.076192 0.096539 0.037423 -0.033894 0.059305 -0.132248 -0.111990 -0.022550 -0.105775 0.082341 -0.041719 -0.008846 0.143235 -0.130526 -0.020664 -0.070698 -0.038520 -0.158097 -0.105249 0.071908 -0.090316 -0.127990 -0.117386 -0.094545 0.037605 0.019141 -0.074671 0.061516 -0.070814 0.027042 0.080344 -0.014823 0.137062 0.008226 -0.060431 -0.009856 -0.113347 -0.059527 -0.020277 0.118328 -0.071370 0.005536 -0.013974 -0.041214
