5.000000 0.388139 -0.388558 0.300157 0.067993 0.119304 -0.079955
5.010000 0.388133 -0.388570 0.300157 0.068539 0.119246 -0.080202
5.020000 0.388133 -0.388588 0.300145 0.068649 0.119203 -0.080322
5.030000 0.388151 -0.388588 0.300133 0.068450 0.118896 -0.080310
5.040000 0.388163 -0.388588 0.300115 0.068515 0.118881 -0.079849
5.050000 0.388163 -0.388576 0.300103 0.068566 0.118375 -0.079493
5.060000 0.388157 -0.388546 0.300115 0.068762 0.117810 -0.079174
5.070000 0.388127 -0.388499 0.300145 0.069781 0.117007 -0.078918
5.080000 0.388097 -0.388445 0.300175 0.070929 0.115781 -0.078957
5.090000 0.388079 -0.388385 0.300217 0.072174 0.114467 -0.079362
5.100000 0.388085 -0.388325 0.300259 0.073474 0.113299 -0.079727
5.110000 0.388103 -0.388289 0.300277 0.074401 0.112457 -0.079972
5.120000 0.388127 -0.388247 0.300289 0.074781 0.111368 -0.080288
5.130000 0.388127 -0.388211 0.300283 0.075448 0.110747 -0.080113
5.140000 0.388103 -0.388193 0.300271 0.076111 0.110327 -0.079879
5.150000 0.388085 -0.388169 0.300277 0.076598 0.109830 -0.079832
5.160000 0.388067 -0.388139 0.300295 0.077414 0.109341 -0.079844
5.170000 0.388085 -0.388109 0.300331 0.077646 0.108357 -0.080423
5.180000 0.388139 -0.388091 0.300403 0.077445 0.107493 -0.081815
5.190000 0.388241 -0.388079 0.300498 0.076266 0.106642 -0.083792
5.200000 0.388385 -0.388079 0.300618 0.073916 0.105853 -0.086547
5.210000 0.388558 -0.388085 0.300786 0.070555 0.105495 -0.090113
5.220000 0.388756 -0.388085 0.301044 0.066559 0.105154 -0.095091
5.230000 0.388984 -0.388091 0.301397 0.061798 0.105176 -0.101533
5.240000 0.389248 -0.388085 0.301853 0.056415 0.105127 -0.109888
5.250000 0.389535 -0.388067 0.302356 0.050934 0.105249 -0.119803
5.260000 0.389811 -0.388055 0.302865 0.045565 0.105358 -0.130505
5.270000 0.390092 -0.388037 0.303363 0.040131 0.105312 -0.141426
5.280000 0.390422 -0.388007 0.303890 0.034837 0.105379 -0.152104
5.290000 0.390746 -0.387989 0.304411 0.030342 0.105830 -0.161330
5.300000 0.391075 -0.387941 0.304992 0.025721 0.105686 -0.169957
5.310000 0.391447 -0.387869 0.305634 0.021076 0.105588 -0.177713
5.320000 0.391866 -0.387797 0.306377 0.016951 0.105514 -0.186030
5.330000 0.392321 -0.387708 0.307198 0.012998 0.104686 -0.194562
5.340000 0.392861 -0.387600 0.308066 0.007720 0.103928 -0.202971
5.350000 0.393466 -0.387474 0.309013 0.002824 0.102867 -0.211229
5.360000 0.394059 -0.387348 0.309948 -0.001389 0.101810 -0.217340
5.370000 0.394670 -0.387210 0.310901 -0.005120 0.100738 -0.221596
5.380000 0.395288 -0.387066 0.311889 -0.006902 0.100112 -0.222854
5.390000 0.395965 -0.386935 0.312854 -0.006772 0.099965 -0.221394
5.400000 0.396684 -0.386797 0.313897 -0.005628 0.099803 -0.218265
5.410000 0.397403 -0.386665 0.314933 -0.002737 0.100536 -0.211118
5.420000 0.398254 -0.386545 0.316030 -0.000260 0.101989 -0.202675
5.430000 0.399093 -0.386437 0.317162 0.003446 0.103936 -0.192283
5.440000 0.399919 -0.386329 0.318343 0.007298 0.106100 -0.180843
5.450000 0.400830 -0.386234 0.319577 0.010866 0.108895 -0.168175
5.460000 0.401753 -0.386150 0.320866 0.014214 0.111452 -0.155988
5.470000 0.402754 -0.386078 0.322184 0.014924 0.113730 -0.143086
5.480000 0.403850 -0.386012 0.323574 0.014573 0.115882 -0.131542
5.490000 0.404917 -0.385970 0.325012 0.013106 0.117980 -0.120679
5.500000 0.406019 -0.385940 0.326564 0.009384 0.119442 -0.111586
5.510000 0.407110 -0.385916 0.328170 0.004298 0.120526 -0.104873
5.520000 0.408219 -0.385904 0.329824 -0.001774 0.121260 -0.100059
5.530000 0.409273 -0.385910 0.331544 -0.007890 0.121775 -0.096948
5.540000 0.410340 -0.385940 0.333275 -0.014913 0.122215 -0.096116
5.550000 0.411394 -0.385982 0.335025 -0.020349 0.122433 -0.096207
5.560000 0.412437 -0.386042 0.336751 -0.026217 0.122554 -0.095380
5.570000 0.413468 -0.386126 0.338536 -0.031608 0.122861 -0.096469
5.580000 0.414414 -0.386222 0.340370 -0.034547 0.123483 -0.097662
5.590000 0.415313 -0.386323 0.342251 -0.035575 0.124109 -0.099046
5.600000 0.416152 -0.386437 0.344157 -0.034450 0.124636 -0.100483
5.610000 0.416985 -0.386551 0.346110 -0.032646 0.124961 -0.102119
5.620000 0.417764 -0.386659 0.348088 -0.027724 0.124935 -0.104373
5.630000 0.418495 -0.386779 0.350083 -0.021842 0.124656 -0.106363
5.640000 0.419250 -0.386875 0.352061 -0.016010 0.123218 -0.106624
5.650000 0.419969 -0.386965 0.354062 -0.008529 0.121656 -0.106171
5.660000 0.420652 -0.387036 0.356075 -0.002135 0.118817 -0.104022
5.670000 0.421341 -0.387078 0.358178 0.002653 0.114755 -0.102780
5.680000 0.422072 -0.387090 0.360360 0.006540 0.109744 -0.101098
5.690000 0.422749 -0.387090 0.362589 0.009204 0.103871 -0.100276
5.700000 0.423409 -0.387072 0.364890 0.010322 0.096919 -0.100513
5.710000 0.424140 -0.387036 0.367227 0.008602 0.089589 -0.101219
5.720000 0.424817 -0.387012 0.369611 0.006745 0.082993 -0.102412
5.730000 0.425500 -0.386995 0.372020 0.002147 0.076761 -0.104035
5.740000 0.426195 -0.386983 0.374513 -0.003787 0.072058 -0.106674
5.750000 0.426866 -0.386989 0.377036 -0.008623 0.069624 -0.109511
5.760000 0.427483 -0.387012 0.379606 -0.013618 0.069258 -0.113263
5.770000 0.428082 -0.387024 0.382219 -0.018036 0.070901 -0.117988
