2.747612 -0.505209
2.750547 -0.509871
2.753566 -0.514637
2.756466 -0.519391
2.758880 -0.524422
2.761467 -0.529940
2.764037 -0.535857
2.766737 -0.541932
2.769665 -0.548027
2.772682 -0.554029
2.775752 -0.559609
2.778115 -0.565016
2.780095 -0.569886
2.781509 -0.573858
2.781911 -0.577615
2.782071 -0.580251
2.781657 -0.581975
2.780675 -0.582653
2.780048 -0.582181
2.780182 -0.580767
2.781291 -0.578384
2.782705 -0.575490
2.784756 -0.572036
2.787786 -0.568176
2.791697 -0.563543
2.796663 -0.557995
2.802323 -0.552152
2.809296 -0.545033
2.817157 -0.537703
2.825941 -0.529555
2.835365 -0.521113
2.844746 -0.512085
2.855029 -0.503342
2.864886 -0.494861
2.874527 -0.486809
2.884501 -0.479200
2.893876 -0.472308
2.902609 -0.467312
2.910062 -0.462822
2.917673 -0.459328
2.924657 -0.456236
2.931285 -0.453904
2.938246 -0.451860
2.945191 -0.450502
2.952864 -0.449722
2.961451 -0.449236
2.970332 -0.449196
2.978920 -0.449705
2.986937 -0.450935
2.995650 -0.452948
3.003389 -0.455610
3.011088 -0.459123
3.018050 -0.463454
3.023774 -0.468135
3.028780 -0.473405
3.032502 -0.478789
3.035745 -0.484131
3.037623 -0.489763
3.039312 -0.495727
3.041428 -0.501814
3.043705 -0.508071
3.046414 -0.514683
3.050081 -0.521772
3.054741 -0.529230
3.060345 -0.536665
3.067403 -0.544233
3.075389 -0.551559
3.084125 -0.558788
3.092635 -0.567017
3.101557 -0.574555
3.110470 -0.581653
3.119479 -0.587652
3.128155 -0.593748
3.136215 -0.599655
3.143482 -0.605632
3.150199 -0.611803
3.156132 -0.618432
3.161074 -0.625514
3.165345 -0.632929
3.168620 -0.641278
3.171275 -0.650192
3.172907 -0.659881
3.174425 -0.670466
3.175610 -0.681693
3.176459 -0.694036
3.177596 -0.706824
3.178687 -0.721573
3.180132 -0.736164
3.182033 -0.752042
3.184141 -0.767497
3.186582 -0.783598
3.189108 -0.799578
3.192116 -0.815267
3.194496 -0.830973
3.197222 -0.846273
3.199144 -0.862077
3.199952 -0.877866
3.200388 -0.893794
3.199453 -0.910294
3.197977 -0.927079
3.195325 -0.943387
3.192292 -0.959647
3.188821 -0.975422
3.184562 -0.990266
3.180548 -1.004241
3.175947 -1.017677
3.171304 -1.030786
3.167550 -1.042423
3.163821 -1.054106
3.161131 -1.065387
3.158271 -1.075368
3.156015 -1.085213
3.153816 -1.094139
3.151277 -1.102577
3.148741 -1.110049
3.145130 -1.117494
3.141361 -1.125325
3.138048 -1.132422
3.134945 -1.140493
3.133043 -1.148957
3.132206 -1.158008
3.131976 -1.167845
3.132543 -1.178636
3.133780 -1.189814
3.136084 -1.201836
3.138752 -1.214213
3.142781 -1.226500
3.147483 -1.238619
3.151810 -1.250156
3.156654 -1.261348
3.160055 -1.271463
3.162427 -1.282111
3.164166 -1.292418
3.165335 -1.302507
3.165821 -1.313291
3.166203 -1.324150
3.166221 -1.335164
3.165212 -1.346554
3.163137 -1.358631
3.160033 -1.371073
3.155761 -1.384522
3.152155 -1.397025
3.149787 -1.409371
3.147186 -1.422392
3.145080 -1.436334
3.144004 -1.450569
3.143279 -1.465057
3.143132 -1.479902
3.144479 -1.493986
3.147530 -1.507178
3.150756 -1.518614
3.155294 -1.529308
3.160489 -1.538370
3.165073 -1.546217
3.169813 -1.553949
3.174344 -1.561245
3.178694 -1.568322
3.182859 -1.575901
3.186618 -1.583852
3.190343 -1.591638
3.194188 -1.600183
3.198424 -1.608455
3.202210 -1.616407
3.204734 -1.624437
3.207863 -1.632274
3.210233 -1.639033
3.212200 -1.645552
3.214538 -1.651607
3.216374 -1.656557
3.217070 -1.660792
3.217214 -1.665006
3.217600 -1.668335
3.217087 -1.671228
3.216198 -1.673633
3.215959 -1.674782
3.215883 -1.675201
3.214850 -1.675110
3.214504 -1.674055
3.212639 -1.672641
3.210619 -1.671637
3.208681 -1.671093
3.207608 -1.670918
3.206120 -1.671232
3.204915 -1.671983
3.205953 -1.671511
3.207149 -1.670610
3.209514 -1.668776
3.212445 -1.665642
3.214943 -1.660784
3.217000 -1.655109
3.219408 -1.647965
3.219872 -1.639004
3.219587 -1.629016
3.218834 -1.618924
3.217508 -1.607320
3.214178 -1.595387
3.211414 -1.583703
3.207510 -1.571675
3.201477 -1.560239
3.195555 -1.548504
3.190147 -1.535554
3.184741 -1.521504
3.178556 -1.506472
3.174494 -1.489913
3.169687 -1.472266
3.165419 -1.453865
3.162423 -1.433873
3.162451 -1.407921
3.163691 -1.379366
3.167340 -1.348352
3.171848 -1.313302
3.174541 -1.276282
3.178231 -1.237023
3.182792 -1.194385
3.185450 -1.150540
3.188329 -1.106639
3.192752 -1.061608
3.198044 -1.017289
3.204519 -0.974724
3.213747 -0.932749
3.224620 -0.891692
3.234990 -0.853379
3.248311 -0.817099
3.261857 -0.781180
3.274678 -0.748223
3.289242 -0.716349
3.301093 -0.689598
3.309883 -0.665685
3.316171 -0.645066
3.322977 -0.625034
3.327486 -0.607348
3.331123 -0.592940
3.335568 -0.579579
3.339326 -0.568771
3.342151 -0.560897
3.345060 -0.554938
3.345890 -0.550216
3.344635 -0.548968
3.342060 -0.550342
3.338113 -0.552271
3.331740 -0.556844
3.324521 -0.562803
3.317807 -0.569670
3.309273 -0.577802
3.299752 -0.587008
3.290123 -0.596873
3.280858 -0.607593
3.272079 -0.619332
3.264809 -0.630210
3.258742 -0.640307
3.253088 -0.650387
3.248858 -0.658896
3.243718 -0.665584
3.237417 -0.672700
3.229609 -0.681440
3.222554 -0.689643
3.214561 -0.702060
3.207584 -0.715111
3.203924 -0.727495
3.200950 -0.740394
3.195617 -0.754444
3.189058 -0.767768
3.180816 -0.780953
3.168735 -0.795597
3.155445 -0.809485
3.141063 -0.822275
3.126109 -0.834664
3.111236 -0.846353
3.097551 -0.855614
3.082287 -0.864573
3.066637 -0.873148
3.052667 -0.880524
3.038482 -0.888293
3.026315 -0.896198
3.016918 -0.903910
3.010076 -0.911882
3.003415 -0.922521
2.999927 -0.933314
2.997315 -0.945774
2.993660 -0.960962
2.991265 -0.977221
2.989031 -0.992657
2.984756 -1.010008
2.979864 -1.027582
2.975717 -1.042774
2.969330 -1.058925
2.961902 -1.076608
2.956018 -1.092548
2.950758 -1.107861
2.944292 -1.125259
2.940365 -1.141625
2.937165 -1.155306
2.931409 -1.169943
2.926219 -1.183750
2.920543 -1.194719
2.912433 -1.206877
2.902571 -1.221113
2.894401 -1.233485
2.884044 -1.248339
2.872637 -1.267013
2.863138 -1.285584
2.849973 -1.304900
2.831703 -1.328348
2.818701 -1.348160
2.806338 -1.366128
2.791749 -1.386651
2.780168 -1.407519
2.770483 -1.426161
2.759700 -1.445803
2.751580 -1.465827
2.745717 -1.482896
2.737924 -1.499003
2.731438 -1.515684
2.729351 -1.529228
2.724414 -1.541116
2.718004 -1.553634
2.715523 -1.564345
2.710303 -1.573450
2.701034 -1.584479
2.694829 -1.595277
2.687190 -1.604242
2.674913 -1.615401
2.664821 -1.627745
2.656512 -1.637636
2.642910 -1.649225
2.629841 -1.662390
2.622411 -1.673102
2.612124 -1.683754
2.601500 -1.696812
2.598524 -1.707412
2.595094 -1.715252
2.587802 -1.725236
2.586344 -1.734122
2.585396 -1.738827
2.576785 -1.744937
2.569511 -1.751969
2.564370 -1.755201
2.552838 -1.758776
2.539661 -1.765362
2.530782 -1.769365
2.518860 -1.772762
2.505272 -1.780078
2.497179 -1.785612
2.489179 -1.788277
2.478902 -1.794058
2.474276 -1.798456
2.471132 -1.797926
2.465370 -1.799256
2.463367 -1.800278
2.464405 -1.797264
2.461780 -1.793785
2.461840 -1.792958
2.465810 -1.787877
2.463844 -1.781440
2.460617 -1.778526
2.460143 -1.772969
2.453167 -1.764950
2.441394 -1.760915
2.431628 -1.756856
2.418097 -1.750391
2.403488 -1.745939
2.392446 -1.742342
2.379815 -1.736654
2.364386 -1.732184
2.353125 -1.729627
2.340472 -1.723478
2.324521 -1.716362
2.311133 -1.711025
2.297301 -1.702767
2.279624 -1.691947
2.262850 -1.682817
2.247207 -1.672840
2.228130 -1.660470
2.208433 -1.649766
2.190929 -1.639647
2.170723 -1.627406
2.149368 -1.616457
2.131454 -1.606889
2.111669 -1.594644
2.090261 -1.582199
2.072902 -1.571292
2.055663 -1.557753
2.035940 -1.543172
2.019052 -1.530103
2.003880 -1.515319
1.986736 -1.498951
1.971312 -1.484048
1.957822 -1.467871
1.941500 -1.449350
1.924405 -1.431967
1.908801 -1.414345
1.890514 -1.394975
1.870358 -1.377193
1.852296 -1.360707
1.833580 -1.343050
1.812445 -1.326509
1.793644 -1.312143
1.775013 -1.296999
1.753895 -1.281891
1.733514 -1.268163
1.713887 -1.252983
1.692152 -1.236986
1.670332 -1.222097
1.650674 -1.206345
1.630539 -1.189306
1.609285 -1.173597
1.591407 -1.157950
1.573822 -1.141290
1.554643 -1.125810
1.538185 -1.110602
1.523143 -1.093736
1.505762 -1.076425
1.489607 -1.059431
1.474880 -1.040705
1.458474 -1.021156
1.442558 -1.002428
1.428599 -0.982542
1.413738 -0.961880
1.398418 -0.942007
1.385589 -0.921600
1.372194 -0.899584
1.357002 -0.877637
1.343322 -0.854654
1.329697 -0.829276
1.313342 -0.803844
1.305536 -0.775263
1.301418 -0.743377
1.295828 -0.710378
1.290663 -0.677888
1.291393 -0.639722
1.289766 -0.599770
1.286230 -0.561706
1.284062 -0.522936
1.280128 -0.482033
1.274748 -0.444490
1.271713 -0.407929
1.270601 -0.369880
1.275484 -0.336290
1.283758 -0.307298
1.295355 -0.276527
1.306953 -0.245250
1.320195 -0.215417
1.335475 -0.183307
1.348937 -0.151601
1.360711 -0.123751
1.376144 -0.095196
1.392220 -0.065467
1.410124 -0.038075
1.432254 -0.011714
1.453654 0.014699
1.466908 0.038590
1.474732 0.060182
1.480036 0.081005
1.482268 0.098217
1.484085 0.110933
1.484393 0.122457
1.482235 0.131054
1.480434 0.134200
1.479982 0.136080
1.478451 0.136383
1.477517 0.132634
1.477287 0.127808
1.477833 0.122664
1.478983 0.115611
1.483687 0.107698
1.491223 0.100110
1.500399 0.091513
1.513047 0.080838
1.528243 0.070948
1.542937 0.059777
1.557421 0.046126
1.572657 0.032185
1.588065 0.014233
1.601634 -0.006444
1.616000 -0.026316
1.626051 -0.045760
1.633538 -0.067827
1.638833 -0.089360
1.642225 -0.110272
1.643710 -0.133426
1.646058 -0.156515
1.646720 -0.178919
1.644775 -0.203682
1.643959 -0.229028
1.644666 -0.251660
1.645562 -0.274560
1.649231 -0.297540
1.654407 -0.318988
1.657174 -0.340022
1.660484 -0.362655
1.665726 -0.383794
1.668588 -0.407659
1.671314 -0.433519
1.675494 -0.457145
1.677812 -0.479616
1.678323 -0.503447
1.678607 -0.525747
1.675330 -0.547459
1.670610 -0.571590
1.667020 -0.595612
1.663988 -0.618374
1.660608 -0.642007
1.660182 -0.666047
1.661234 -0.688393
1.662375 -0.711189
1.664971 -0.734243
1.669491 -0.754261
1.674108 -0.773953
1.680590 -0.793122
1.688009 -0.809643
1.693669 -0.825972
1.699156 -0.843282
1.705032 -0.860138
1.708281 -0.877516
1.709892 -0.896452
1.712657 -0.915798
1.712654 -0.935153
1.709697 -0.955806
1.706429 -0.977041
1.700879 -0.997575
1.692947 -1.019003
1.686308 -1.039887
1.680276 -1.058647
1.672565 -1.077172
1.666953 -1.094677
1.662989 -1.109445
1.657483 -1.123342
1.653553 -1.135771
1.652020 -1.145485
1.649425 -1.154582
1.647417 -1.163489
1.647897 -1.170872
1.647110 -1.177986
1.647355 -1.185316
1.651770 -1.191667
1.655643 -1.197891
1.659015 -1.205277
1.663585 -1.212712
1.666959 -1.219972
1.668564 -1.227969
1.669974 -1.236010
1.670516 -1.244035
1.668269 -1.251989
1.665972 -1.260352
1.664999 -1.267870
1.662578 -1.274728
1.660419 -1.280849
1.661432 -1.286000
1.661905 -1.289347
1.661074 -1.292071
1.662373 -1.293137
1.663918 -1.293195
1.663114 -1.292988
1.663063 -1.292648
1.662619 -1.291847
1.658537 -1.291686
1.654303 -1.293160
1.650086 -1.295139
1.643503 -1.298390
1.637061 -1.303437
1.633204 -1.309186
1.628741 -1.315112
1.625453 -1.322224
1.624176 -1.328426
1.622945 -1.333315
1.621268 -1.337333
1.622220 -1.340315
1.622230 -1.340161
1.620996 -1.338024
1.621570 -1.335020
1.620440 -1.328729
1.615964 -1.320484
1.611410 -1.311830
1.605284 -1.301239
1.595360 -1.288880
1.584885 -1.277025
1.573708 -1.264072
1.560092 -1.249610
1.546176 -1.235417
1.533346 -1.220864
1.518260 -1.203995
1.502853 -1.186779
1.488264 -1.168948
1.471233 -1.147813
1.453400 -1.125765
1.435674 -1.103000
1.415334 -1.077536
1.392928 -1.050494
1.371149 -1.022997
1.347641 -0.992944
1.322406 -0.960997
1.299624 -0.929355
1.282717 -0.894530
1.274288 -0.852169
1.267507 -0.809221
1.262551 -0.764294
1.257903 -0.715961
1.255170 -0.666638
1.258277 -0.611820
1.272409 -0.546659
1.292228 -0.486080
1.312245 -0.426713
1.331089 -0.368864
1.347021 -0.315111
1.362879 -0.265426
1.377583 -0.218590
1.389798 -0.176914
1.400044 -0.142917
1.410846 -0.113594
1.421639 -0.089256
1.431888 -0.069740
1.443653 -0.051826
1.455422 -0.035786
1.466929 -0.023242
1.480205 -0.013453
1.495097 -0.006780
1.512313 -0.006259
1.530252 -0.009270
1.545170 -0.015860
1.551448 -0.027218
1.556401 -0.042322
1.558233 -0.059933
1.555884 -0.080726
1.550644 -0.105312
1.542292 -0.130845
1.525486 -0.157664
1.505422 -0.189083
1.484049 -0.220124
1.461345 -0.251096
1.439847 -0.283866
1.419230 -0.315003
1.400800 -0.343469
1.385261 -0.370331
1.372538 -0.398570
1.363711 -0.424293
1.357455 -0.448017
1.353936 -0.469108
1.351820 -0.487512
1.347976 -0.504814
1.343121 -0.521104
1.338268 -0.536528
1.331889 -0.553369
1.325104 -0.569996
1.318520 -0.585211
1.312397 -0.598548
1.306584 -0.609951
1.299410 -0.619783
1.290840 -0.628891
1.280894 -0.638276
1.270288 -0.646282
1.259379 -0.654112
1.249950 -0.662516
1.241021 -0.670899
1.232133 -0.679366
1.223752 -0.688871
1.215485 -0.697935
1.206259 -0.707373
1.195777 -0.717107
1.184850 -0.726351
1.177050 -0.733629
1.171649 -0.739988
1.166086 -0.745957
1.160944 -0.752093
1.156278 -0.758760
1.152280 -0.765777
1.148811 -0.773256
1.146542 -0.781284
1.145907 -0.790323
1.146140 -0.799529
1.147832 -0.808877
1.150400 -0.818399
1.153869 -0.828086
1.157760 -0.838053
1.162285 -0.848575
1.166788 -0.859048
1.171326 -0.869830
1.176278 -0.880761
1.180260 -0.891448
1.183706 -0.901371
1.186839 -0.910749
1.188731 -0.919154
1.190042 -0.927394
1.190528 -0.935146
1.190530 -0.943278
1.189685 -0.951027
1.189566 -0.958520
1.190240 -0.966014
1.189563 -0.973045
1.188860 -0.980312
1.187511 -0.987404
1.184328 -0.994482
1.181240 -1.002000
1.177204 -1.009614
1.172863 -1.018184
1.169042 -1.027543
1.165834 -1.036962
1.163842 -1.045871
1.162228 -1.053121
1.161856 -1.060064
1.161053 -1.065775
1.159378 -1.070119
1.158980 -1.073785
1.158543 -1.076510
1.157708 -1.077995
1.157650 -1.078738
1.157281 -1.078430
1.157172 -1.077567
1.156658 -1.075489
1.155864 -1.072954
1.153975 -1.069670
1.150727 -1.065255
1.147159 -1.060912
1.141948 -1.055841
1.135700 -1.050786
1.129492 -1.045710
1.122841 -1.040615
1.116095 -1.036139
1.109407 -1.031998
1.102560 -1.027752
1.095803 -1.023980
1.088328 -1.019984
1.080924 -1.016394
1.073313 -1.012698
1.065715 -1.009281
1.058863 -1.005911
1.052849 -1.002872
1.047427 -1.000315
1.043188 -0.998092
1.038740 -0.995344
1.034380 -0.992511
1.030509 -0.989269
1.025427 -0.984808
1.019498 -0.979544
1.012432 -0.972577
1.003966 -0.964143
0.993940 -0.954042
0.982766 -0.942828
0.970066 -0.930320
0.956165 -0.916845
0.941909 -0.902672
0.927897 -0.888167
0.913851 -0.873551
0.900955 -0.859513
0.888983 -0.845613
0.877353 -0.831613
0.866829 -0.817726
0.857965 -0.803076
0.850330 -0.788718
0.843017 -0.774992
0.836352 -0.761448
0.831051 -0.748591
0.826788 -0.736439
0.823844 -0.724534
0.822363 -0.713162
0.822515 -0.702049
0.824112 -0.691322
0.826829 -0.680115
0.830649 -0.668595
0.835520 -0.656513
0.841537 -0.643120
0.848495 -0.628654
0.854728 -0.612958
0.860327 -0.596138
0.865496 -0.578435
0.870781 -0.560432
0.875936 -0.542391
0.881479 -0.524552
0.887402 -0.506889
0.900307 -0.485421
0.918945 -0.460427
0.936305 -0.434677
0.951231 -0.409128
0.964716 -0.383530
0.976406 -0.358127
0.987161 -0.330986
0.999975 -0.299263
1.011808 -0.267333
1.023160 -0.235765
1.033619 -0.205027
1.044894 -0.179049
1.059985 -0.155143
1.077575 -0.131755
1.095312 -0.109388
1.114448 -0.087351
1.133735 -0.066394
1.152991 -0.047015
1.171690 -0.030676
1.190254 -0.015340
1.209260 -0.000751
1.228429 0.013312
1.247384 0.026851
1.264790 0.039255
1.281154 0.052177
1.295416 0.064362
1.307078 0.075587
1.317234 0.085553
1.324577 0.094072
1.329013 0.101314
1.333650 0.104903
1.337483 0.106539
1.340331 0.105091
1.342004 0.102769
1.342309 0.100015
1.343049 0.096949
1.343882 0.094384
1.345746 0.092660
1.349423 0.092673
